mark,fuel,vol_engine,year,mileage,price
14,1,1600,2018,22000,85000
14,1,1591,2020,20928,89900
14,1,1591,2016,58000,79900
14,1,1591,2017,62000,79900
14,0,1685,2019,152454,86700
14,1,1591,2015,111000,71900
14,1,1591,2019,34519,95000
14,0,1685,2016,99800,73400
14,0,1995,2015,215000,64900
14,1,1591,2015,117000,74900
14,1,1999,2019,12000,91400
14,0,1685,2015,112390,70000
14,0,1995,2015,119360,72000
14,0,1995,2017,103400,107900
14,1,1591,2018,33618,92900
14,0,1995,2016,108400,75900
14,0,1995,2018,139500,119900
14,1,1591,2019,99900,81777
14,1,1591,2019,34960,85900
14,0,1685,2016,164000,64800
14,1,1591,2016,159000,65900
14,1,1591,2019,21200,125900
14,1,1591,2013,160000,46500
14,1,1998,2012,115000,49900
14,1,1591,2018,126000,92900
14,1,1598,2016,151000,71900
14,1,1591,2018,56000,78900
14,1,1591,2019,13234,89900
14,1,1591,2016,112100,82900
14,0,1995,2018,208000,76500
14,0,1685,2015,135650,74900
14,1,1591,2017,112177,89900
14,1,1591,2017,39100,65000
14,0,1598,2018,100700,89900
14,1,2000,2018,74800,75900
14,1,1591,2020,27970,89900
14,1,1591,2015,153000,64999
14,1,1591,2017,42000,73900
14,1,1591,2017,105600,79900
14,1,1591,2018,44400,83900
14,0,1685,2018,87900,89900
14,0,1685,2017,128593,79990
14,1,1591,2019,80531,112500
14,0,1598,2018,96953,89500
14,0,1685,2016,74054,90500
14,1,1591,2016,60375,89500
14,1,1591,2016,94000,78900
14,1,1591,2018,16405,88500
14,1,1591,2017,66314,85900
14,0,1685,2015,99000,73900
14,0,1685,2016,152856,74900
14,1,1591,2016,151000,75500
14,0,1995,2016,99835,93900
14,0,1995,2016,143408,78500
14,0,1685,2017,54939,93900
14,0,1685,2016,68064,95900
14,1,1591,2019,16550,89900
14,1,1591,2017,107241,82900
14,0,1685,2018,39418,98500
14,0,1685,2015,74876,76500
14,0,1685,2016,110000,69900
14,0,1685,2017,59727,83900
14,1,1591,2017,78444,72999
14,1,1591,2017,32000,82500
14,1,1591,2018,45000,83900
14,1,1591,2016,81100,72999
14,1,1591,2017,80806,81500
14,1,1591,2019,22000,91500
14,0,1685,2016,77897,81900
14,1,1591,2016,79479,78900
14,1,1591,2016,87900,75900
14,0,1685,2016,201000,69999
14,1,1591,2017,39335,77500
14,1,1991,2018,116000,79000
14,0,1685,2016,101278,79900
14,0,1995,2015,221000,74900
14,1,1591,2016,129000,84900
14,1,1591,2016,148000,72500
14,1,1591,2017,81850,74500
14,1,1591,2019,22000,94700
14,0,1685,2016,86056,79900
14,0,1685,2016,105658,73900
14,1,1591,2016,94000,67527
14,1,1591,2016,70000,73900
14,1,1591,2016,93030,75600
14,0,1685,2015,168000,69900
14,0,1685,2016,82402,82900
14,1,1591,2016,62214,83900
14,0,1995,2016,203000,69900
14,1,1591,2020,6274,123900
14,0,1995,2017,85567,98900
14,0,1598,2019,55000,105000
14,0,1685,2016,197000,67500
14,1,1591,2020,38000,107900
14,1,1591,2019,38500,122000
14,1,1591,2017,30725,85900
14,1,1591,2016,168200,68000
14,0,1995,2016,109000,81000
14,0,1685,2017,203000,79950
14,1,1998,2019,31000,93900
14,0,1685,2017,55774,100500
14,0,1685,2016,120000,70900
14,0,1685,2015,166000,68500
14,0,1598,2019,16000,105900
14,1,1591,2016,190000,77800
14,1,1591,2019,12300,119900
14,1,1591,2018,70000,86100
14,1,1591,2016,68050,74900
14,1,1600,2017,96070,81900
14,1,1591,2018,59038,82200
14,0,1995,2018,77368,131100
14,1,1591,2016,89000,69900
14,0,1685,2016,96500,75900
14,0,1685,2016,182600,67900
14,0,1995,2016,212000,63901
14,1,1591,2016,91000,79901
14,0,1685,2016,179000,64899
14,1,1591,2016,110254,72900
14,1,1591,2017,27014,84000
14,1,1591,2018,45783,82400
14,0,1685,2016,160140,65900
14,1,1591,2018,44600,110000
14,0,1995,2015,140000,79950
14,0,1685,2018,73052,97900
14,0,1685,2017,129000,85800
14,0,1995,2017,145000,98000
14,0,1685,2018,169000,74900
14,0,1995,2015,122000,110000
14,0,1995,2015,120000,83700
14,1,1591,2019,47000,97900
14,1,1591,2018,34000,82900
14,0,1685,2016,156000,62900
14,0,1685,2017,94078,91899
14,0,1685,2017,105076,89500
14,0,1685,2015,119084,73500
14,0,1685,2018,45196,107500
14,0,1685,2015,87000,79900
14,0,1685,2015,59000,77900
14,1,1591,2016,97500,82900
14,1,1591,2019,45532,91900
14,1,1591,2018,32131,99900
14,1,1591,2019,18500,95000
14,1,1591,2018,138000,76999
14,1,1591,2017,44230,81900
14,1,1591,2017,95000,79900
14,1,1591,2017,33000,74000
14,1,1591,2018,60773,98500
14,1,1591,2018,31738,119000
14,0,1685,2018,40986,101900
14,1,1591,2019,37308,92300
14,1,1591,2016,28790,79900
14,0,1685,2016,122000,68500
14,1,1591,2018,62000,69500
14,1,1591,2019,16000,89900
14,0,1700,2016,75955,74900
14,0,1995,2017,59000,92900
14,0,1685,2016,115000,74900
14,0,1685,2016,126859,76900
14,0,1685,2017,119000,75800
14,1,1998,2020,27000,95900
14,0,1685,2018,71000,85900
14,0,1995,2016,106000,74900
14,0,1598,2018,87000,99900
14,1,1591,2019,34000,81311
14,1,1591,2019,45856,120495
14,1,1591,2016,140000,68500
14,0,1598,2020,30000,114500
14,0,1685,2016,168000,72999
14,0,1685,2016,111000,71900
14,0,1995,2016,135000,63700
14,1,1591,2018,30000,91900
14,0,1995,2016,53000,82000
14,1,1591,2016,101000,84999
14,0,1685,2017,174000,80900
14,0,1685,2016,120000,72900
14,0,1685,2016,102016,63900
14,0,1995,2017,113000,74500
14,1,1591,2018,19300,87500
14,0,1685,2017,91900,75500
14,0,1685,2016,110000,80000
14,0,1685,2018,110000,76900
14,1,1591,2018,46985,122500
14,1,1591,2016,48000,82900
14,0,1685,2016,195000,79999
14,1,1591,2015,28000,82900
14,0,1995,2016,76500,85000
14,1,1591,2017,91973,71900
14,0,1995,2018,121498,99900
14,1,1591,2020,12500,148784
14,1,1591,2018,53451,92000
14,1,1591,2018,20294,117500
14,1,1591,2017,54500,76000
14,0,2000,2017,87538,123500
14,0,1598,2019,37500,115900
14,1,1591,2018,57235,82900
14,1,1591,2018,54600,84900
14,0,1995,2017,134369,99900
14,1,1591,2018,53277,88900
14,0,1995,2017,111000,111794
14,0,1598,2018,56000,125990
14,0,1685,2016,111000,71900
14,0,1995,2016,135000,63700
14,1,1591,2018,30000,91900
14,0,1995,2016,53000,82000
14,1,1591,2016,101000,84999
14,0,1685,2017,174000,80900
14,0,1685,2016,120000,72900
14,0,1685,2016,102016,63900
14,0,1995,2017,113000,74500
14,1,1591,2018,19300,87500
14,0,1685,2017,91900,75500
14,0,1685,2016,110000,80000
14,0,1685,2018,110000,76900
14,1,1591,2018,46985,122500
14,1,1591,2016,48000,82900
14,0,1685,2016,195000,79999
14,1,1591,2015,28000,82900
14,0,1995,2016,76500,85000
14,1,1591,2017,91973,71900
14,0,1995,2018,121498,99900
14,1,1591,2020,12500,148784
14,1,1591,2018,53451,92000
14,1,1591,2018,20294,117500
14,1,1591,2017,54500,76000
14,0,2000,2017,87538,123500
14,0,1598,2019,37500,115900
14,1,1591,2018,57235,82900
14,1,1591,2018,54600,84900
14,0,1995,2017,134369,99900
14,1,1591,2018,53277,88900
14,0,1995,2017,111000,111794
14,0,1598,2018,56000,125990
14,1,1591,2018,54600,84900
14,0,1995,2017,134369,99900
14,1,1591,2018,53277,88900
14,0,1995,2017,111000,111794
14,0,1598,2018,56000,125990
14,1,1591,2016,115000,71900
14,0,1685,2016,164000,67700
14,1,1591,2020,19321,99900
14,0,1685,2018,165000,76900
14,0,1995,2016,83700,99800
14,1,1591,2018,35500,85900
14,1,1591,2018,67413,89900
14,1,1591,2017,61000,75500
14,0,1685,2017,189000,72500
14,1,1591,2016,42583,89900
14,0,1685,2017,134000,76900
14,1,1591,2016,29000,79900
14,0,1685,2016,189550,64900
14,0,1685,2018,147000,19600
14,0,1685,2016,126000,68500
14,1,1591,2016,106671,76900
14,1,1591,2018,77000,79950
14,0,1685,2017,55621,90500
14,0,1995,2016,89900,89800
14,1,1591,2017,115000,77900
14,0,1598,2018,24001,107500
14,1,1591,2016,64000,72900
14,1,1591,2018,25691,89900
14,1,1591,2016,87672,79900
14,0,1995,2018,100000,120404
14,0,1995,2016,97087,85000
14,0,1995,2015,101000,74900
14,0,1700,2017,95502,80700
14,1,1591,2018,74000,86000
14,0,1598,2018,70000,125990
14,1,1591,2019,11000,86700
14,0,1685,2016,134261,79900
14,0,1685,2015,150000,67800
14,1,1591,2017,246300,74000
14,0,1685,2016,154000,69950
14,1,1591,2018,69514,81900
14,1,1591,2015,128868,70500
14,1,1591,2017,59000,82900
14,1,1591,2019,21000,106900
14,0,1685,2017,58000,82900
14,1,1591,2016,124000,72990
14,1,1591,2018,58000,123000
14,0,1995,2016,103883,101000
14,0,1685,2016,136000,76999
14,1,1591,2016,81189,74900
14,1,1591,2017,27800,76900
14,0,1685,2018,122500,72900
14,1,1591,2017,110000,68990
14,0,1685,2016,235340,64900
14,1,1591,2018,117000,95900
14,1,1591,2019,26869,92300
14,1,1591,2017,44000,77777
14,1,1591,2018,161000,98500
14,1,1591,2017,54000,79500
14,0,1685,2016,136000,83900
14,0,1685,2017,140000,72900
14,1,1591,2017,47267,69900
14,1,1591,2015,67222,66900
14,0,1995,2015,238000,62500
14,0,1995,2015,57900,88900
14,0,1685,2015,134379,74500
14,1,1591,2017,54987,82500
14,1,1591,2018,32706,92900
14,0,1685,2015,85000,69900
14,1,1591,2016,79000,83900
14,1,1591,2016,98000,67900
14,1,1591,2018,33886,85900
14,1,1591,2018,75976,114800
14,1,1598,2017,22000,71500
14,1,1591,2019,45000,130000
14,0,1685,2018,180000,81700
14,1,1591,2018,25700,92865
14,1,1591,2017,72000,74900
14,1,1591,2016,60718,81900
14,1,1591,2018,66500,64900
14,0,1598,2020,8600,152900
14,0,1995,2016,43000,88900
14,0,1995,2016,64000,98900
14,0,1995,2017,94000,74900
14,1,1591,2016,89000,82900
14,0,1685,2018,44400,84000
14,0,1685,2017,110000,70999
14,0,1685,2017,113000,72500
14,1,1591,2016,79000,84900
14,1,1591,2016,160598,65999
14,0,1995,2017,67000,92900
14,1,1591,2019,32000,117999
14,1,1997,2018,87000,82500
14,2,1591,2016,125778,72901
14,1,1591,2016,48431,72901
14,1,2000,2018,77250,79900
14,1,1591,2017,45000,78900
14,0,1685,2017,161293,66900
14,0,1685,2016,110520,79900
14,0,1995,2015,84600,78100
14,0,1685,2017,104000,89999
14,1,1591,2016,63000,81500
14,1,1591,2017,91375,94318
14,1,1591,2018,80000,111000
14,0,1685,2016,146000,68800
14,1,1591,2019,25000,98700
14,0,1685,2015,147000,62900
14,0,1598,2019,26850,116500
14,1,1591,2019,37786,99000
14,0,1995,2016,44300,82500
14,1,2000,2018,31000,79900
14,0,1995,2016,103400,85900
14,1,1591,2016,180000,66000
14,1,1591,2017,125500,73500
14,0,1598,2018,19000,104900
14,1,1598,2020,39000,88000
14,1,1591,2018,29000,81500
14,1,1591,2019,17000,112900
14,1,1591,2017,70000,69999
14,0,1685,2017,111000,85900
14,1,1591,2016,138899,93900
14,0,1685,2018,45855,87900
14,0,1685,2016,110000,76499
14,1,1591,2017,90000,74800
14,0,1995,2016,89000,86000
14,0,1685,2016,91000,68800
14,1,1591,2015,105000,67000
14,1,1591,2020,8950,113900
14,1,1591,2020,29000,149900
14,0,1598,2019,159000,89700
14,2,1975,2007,225637,22900
14,1,1975,2008,216000,22900
14,0,1991,2007,192000,20900
14,1,1975,2007,172000,22900
14,2,1975,2007,232089,20900
14,1,1975,2009,187600,25900
14,1,1975,2009,162536,24500
14,0,1991,2009,180000,22900
14,0,1991,2007,176000,21900
14,0,1991,2007,234000,21000
14,1,1975,2007,176800,23500
14,2,1975,2009,210000,24999
14,1,1975,2007,240000,19999
14,2,1975,2008,188000,21900
14,2,1975,2007,220000,21900
14,0,1991,2007,153000,17900
14,2,1975,2008,247000,19900
14,1,1975,2009,190000,23900
14,0,1991,2008,229500,22900
14,1,1975,2007,133000,22900
14,0,1991,2007,250000,15900
14,0,1991,2007,218000,17800
14,1,1975,2007,181826,23900
14,0,1991,2008,187900,22900
14,0,1991,2007,235000,19500
14,1,1975,2007,154000,21900
14,1,1975,2008,159789,21990
14,1,1975,2008,170000,21700
14,1,1975,2008,200000,19900
14,0,1991,2007,244193,15000
14,2,1975,2007,160550,21500
14,1,1975,2008,121072,26800
14,1,1975,2009,176580,23200
14,1,1975,2009,204000,24900
14,2,1975,2009,200000,23500
14,0,1991,2008,205000,18900
14,0,1991,2007,163000,22500
14,1,1975,2008,116000,23600
14,1,1975,2009,176000,26600
14,1,1975,2007,183815,22400
14,1,1975,2007,192000,19900
14,2,1975,2009,203000,22900
14,1,1975,2009,165000,26700
14,1,1975,2009,89000,26999
14,0,1991,2007,230000,20900
14,0,1991,2009,192000,25500
14,0,1991,2009,184000,24500
14,0,1991,2008,227354,20900
14,1,1975,2007,190000,17800
14,1,1975,2007,249522,19900
14,1,1975,2009,229000,24900
14,1,1975,2008,139435,23900
14,1,1975,2008,190000,20900
14,1,1975,2007,126000,19900
14,2,1975,2008,149599,24900
14,1,2000,2008,221000,23999
14,1,1975,2007,167000,21000
14,0,1991,2007,254500,19300
14,2,1975,2008,183000,21999
14,2,1975,2007,232534,21900
14,0,1991,2007,179200,17400
14,1,1975,2007,152000,23900
14,0,1991,2007,193000,20000
15,1,1998,2009,152485,18000
15,0,1991,2009,164000,17900
15,1,1998,2008,166000,14950
15,1,1998,2008,161629,16900
15,1,1998,2007,204594,13999
15,0,1582,2012,210923,18900
15,0,1991,2009,201000,12500
15,2,1998,2007,158300,7500
15,1,1998,2007,160000,11800
15,0,1582,2011,188000,19900
15,2,1998,2007,220000,12800
15,2,1998,2008,198212,16700
15,0,1991,2007,201420,8900
15,1,2000,2008,237000,16900
15,0,1991,2008,248000,12700
15,0,1991,2007,204201,14900
15,2,1998,2008,152279,19500
15,0,1991,2007,200000,12900
15,1,1998,2009,146052,18900
15,1,1998,2008,176974,15900
15,1,1998,2008,144000,20700
15,1,1998,2007,204000,14900
15,1,1998,2007,153000,15950
15,1,1591,2016,64000,47500
15,1,1591,2013,140221,43500
15,0,1685,2014,168000,36900
15,0,1685,2014,147514,36900
15,0,1582,2017,57401,53000
15,1,1600,2014,123000,39900
15,0,1685,2013,155000,35900
15,0,1685,2015,210000,35900
15,0,1685,2014,109000,39900
15,0,1685,2014,159200,38999
15,0,1685,2015,145000,54120
15,0,1685,2015,112000,39900
15,1,1591,2013,124340,39600
15,0,1685,2015,46512,54500
15,0,1685,2015,139000,48990
15,0,1685,2013,220000,38900
15,0,1685,2013,142000,34900
15,0,1685,2015,188920,42000
15,1,1591,2013,72000,38900
15,0,1685,2013,188268,42900
15,0,1685,2014,210000,33900
15,0,1685,2014,194000,42600
15,1,1591,2017,42786,79900
15,1,1591,2013,159378,37900
15,0,1685,2016,146000,42900
15,0,1685,2013,155000,44900
15,1,1591,2018,54500,82900
15,1,1591,2013,93959,53900
15,0,1685,2015,147604,59900
15,1,1591,2013,173522,43950
15,0,1685,2018,175000,55900
15,1,1591,2013,106000,44800
15,0,1685,2013,122000,41900
15,0,1685,2018,39762,76000
15,1,1591,2016,72500,57999
15,0,1685,2013,221000,35900
15,0,1685,2016,199000,46900
15,1,1591,2016,185800,43900
15,1,1591,2018,38326,71900
15,1,1591,2014,159000,42900
15,0,1685,2013,179283,43900
15,0,1685,2013,115000,37500
15,1,1591,2016,110000,51900
15,0,1685,2014,158138,46900
15,0,1685,2016,160000,45900
15,0,1685,2015,149000,56000
15,0,1685,2014,138000,39900
15,0,1685,2014,200000,44500
15,0,1685,2015,213000,38800
15,1,1591,2013,167417,39900
15,0,1685,2015,173600,37500
15,0,1685,2015,42800,48800
15,0,1685,2018,230000,49500
15,1,1999,2013,180000,45000
15,0,1685,2018,181000,50999
15,1,1591,2014,200600,35900
15,0,1685,2014,129100,60900
15,0,1685,2013,155000,39500
15,0,1685,2013,233000,30900
15,2,1600,2013,205000,38900
15,1,1591,2015,98000,44900
15,0,1685,2013,190000,33700
15,1,1368,2017,115778,49900
15,1,1591,2015,79300,49900
15,0,1582,2012,198000,34900
15,1,1368,2016,48452,41500
15,0,1582,2016,91000,54900
15,1,1591,2017,116547,66900
15,0,1582,2014,102490,42500
15,0,1582,2015,250350,29900
15,1,1396,2013,102139,37500
15,1,1591,2015,58509,49900
15,0,1582,2017,61000,53900
15,1,1396,2013,93274,38900
15,0,1582,2014,213000,34900
15,1,1368,2017,37040,51900
15,1,1591,2015,89584,55900
15,1,1591,2013,157000,37900
15,1,1396,2014,48582,49000
15,1,1396,2013,138203,36500
15,0,1582,2015,220113,40900
15,1,1591,2012,90594,38900
15,1,1591,2013,94033,59900
15,0,1582,2016,101630,49900
15,1,1591,2013,108554,40900
15,1,1591,2013,91145,39900
15,1,1396,2015,44343,42500
15,0,1582,2013,198000,39900
15,1,1591,2015,115742,62900
15,1,1396,2012,106267,34700
15,0,1582,2017,29000,48800
15,0,1582,2013,252121,29999
15,0,1396,2015,212000,29800
15,1,1396,2013,152300,30900
15,1,1396,2015,44137,45900
15,1,1591,2013,143389,39900
15,1,1396,2012,97022,38900
15,1,1368,2018,38973,61500
15,1,1396,2015,64268,38500
15,0,1582,2014,137000,39900
15,1,1591,2012,92000,43000
15,1,1396,2012,125500,33900
15,0,1582,2012,186000,31700
15,1,1591,2012,44815,53900
15,1,1591,2014,104800,59500
15,0,1582,2016,78629,44900
15,1,1368,2016,77552,46900
15,1,1591,2012,67866,41900
15,1,1591,2016,81729,62900
15,0,1582,2016,169900,44990
15,0,1582,2016,120388,49900
15,1,1396,2015,92032,47500
15,0,1396,2017,98040,43500
15,1,1396,2015,89000,44999
15,0,1582,2016,178172,49900
15,0,1582,2015,171500,37900
15,1,1396,2013,165000,32900
15,1,1591,2015,90000,40800
15,0,1582,2012,170325,28002
15,0,1582,2013,123906,37000
15,1,1591,2016,126670,43900
15,0,1582,2017,176300,43500
15,2,1396,2014,120140,35000
15,0,1582,2012,133150,38900
15,0,1582,2014,218000,28999
15,0,1396,2013,168000,30000
15,1,1591,2013,164811,38800
15,0,1396,2017,113074,38000
15,0,1582,2016,80000,36900
15,0,1582,2013,202000,38900
15,1,1396,2013,123000,37500
15,0,1582,2017,89200,43900
15,1,1591,2016,99000,57700
15,0,1396,2015,154000,39900
15,1,1396,2014,150000,39114
15,1,1591,2017,115126,45500
15,1,1368,2018,44343,45900
15,1,1396,2012,85000,39900
15,0,1582,2018,239233,41900
15,1,1591,2016,74600,49900
15,0,1582,2018,189000,43800
15,0,1582,2017,113768,48900
15,0,1396,2014,126232,35000
15,0,1582,2013,228000,31999
15,0,1582,2013,129000,37900
15,1,1591,2017,66053,66000
15,0,1582,2017,65400,49900
15,0,1396,2013,216000,26400
15,0,1582,2012,199000,33800
15,0,1582,2017,69400,59900
15,0,1582,2014,159553,33889
15,1,1396,2013,152000,35900
15,0,1582,2016,77000,39900
15,1,1396,2016,85000,49990
15,0,1582,2012,237000,31890
15,1,1591,2018,122900,73000
15,2,1368,2013,104561,37000
15,1,1368,2018,59730,59900
15,0,1582,2013,219000,28400
15,0,1582,2014,140000,18500
15,0,1400,2015,196000,35900
15,1,1368,2016,23833,47600
15,1,1396,2012,111000,26900
15,1,1396,2013,89319,39900
15,0,1598,2018,109000,71990
15,1,1368,2017,102570,44000
15,0,1582,2016,182500,36700
15,0,1399,2016,160145,41900
15,1,1396,2012,82000,39900
15,1,1368,2012,140961,34000
15,0,1582,2012,170325,28002
15,1,1396,2013,122000,32000
15,0,1582,2014,188000,32700
15,0,1582,2017,92500,42900
15,1,1591,2014,166000,36900
15,1,1396,2015,36548,46900
15,1,1396,2012,92000,34900
15,0,1396,2014,94000,32900
15,1,1591,2014,70000,49999
15,1,1396,2012,140000,32500
15,1,1591,2017,61800,65900
15,0,1396,2015,148500,33900
15,0,1582,2012,235000,31900
15,1,1600,2014,168000,30000
15,1,1591,2013,120000,33900
15,0,1582,2016,93000,48900
15,1,1396,2012,247000,27500
15,1,1368,2016,82380,40999
15,0,1582,2017,82683,58900
15,0,1582,2014,181955,32800
15,1,1368,2015,98798,42000
15,0,1582,2013,137000,29500
15,0,1582,2013,210000,28999
15,0,1582,2014,156000,33500
15,1,1396,2012,185371,29900
15,0,1582,2013,144232,35999
15,1,1368,2019,68412,66900
15,0,1582,2017,130900,46300
15,1,1591,2014,75000,43900
15,0,1582,2014,143700,34900
15,1,1368,2017,43000,42900
15,0,1582,2018,186500,49900
15,1,1591,2014,72800,57777
15,1,1396,2015,130000,37500
15,1,1396,2013,98200,33900
15,0,1396,2017,116970,45900
15,0,1396,2017,114420,43901
15,0,1582,2015,203000,36800
15,0,1396,2018,173276,38900
15,1,1591,2012,145000,27900
15,0,1396,2017,132045,42901
15,1,1396,2014,90000,38900
15,0,1582,2014,200000,28800
15,0,1582,2017,179918,48900
15,0,1582,2017,160846,44500
15,1,1368,2016,42000,52900
15,0,1582,2011,137365,29900
15,0,1582,2016,201468,36000
15,0,1582,2018,128000,57900
15,0,1582,2013,211000,36900
15,1,1582,2013,152145,36900
15,0,1396,2013,189104,29900
15,0,1396,2018,109447,46900
15,0,1582,2015,160000,35000
15,0,1582,2016,194528,41000
15,1,1368,2017,82766,47500
15,0,1582,2013,207000,29990
15,1,1368,2017,68000,30900
15,0,1582,2012,178000,30900
15,1,1591,2013,123000,42500
15,0,1396,2012,72241,34900
15,0,1582,2014,157140,28900
15,1,1591,2014,195000,37000
15,0,1582,2015,115300,39500
15,0,1582,2017,118000,52000
15,1,1396,2013,150000,31400
15,1,1591,2017,89000,64900
15,0,1582,2018,199000,44900
15,0,1582,2018,232000,41900
15,1,1591,2013,180520,28000
15,1,1368,2014,98571,38000
15,0,1582,2017,172000,40900
15,0,1582,2017,181000,39900
15,0,1582,2013,207000,33200
15,0,1582,2015,156928,47799
15,1,1396,2012,186000,25900
15,0,1582,2014,87942,37900
15,1,1396,2015,159600,37900
15,1,1396,2013,146985,32900
15,1,1396,2013,49980,34900
15,0,1396,2012,163250,31900
15,0,1582,2013,187000,35000
15,1,1591,2013,147540,53900
15,0,1582,2018,188118,45900
15,0,1582,2017,108466,59900
15,0,1582,2016,102137,39900
15,1,1591,2014,206000,43000
15,0,1582,2016,80930,38900
15,0,1396,2016,128874,37900
15,1,1396,2015,93800,44800
15,1,1591,2012,84614,42500
15,1,1396,2013,72941,38400
15,1,1591,2018,144000,47970
15,0,1582,2017,138026,48900
15,1,1396,2012,26000,28900
15,0,1582,2010,224800,19000
15,2,1396,2015,86838,49900
15,0,1582,2016,119900,52900
15,1,1591,2013,175211,35700
15,1,1591,2014,147568,37900
15,1,1591,2014,115700,49900
15,1,1591,2014,72383,54900
15,1,1368,2017,71250,48500
15,0,1582,2014,47600,44900
15,0,1396,2012,168000,28800
15,1,1396,2012,177843,27999
15,0,1582,2017,190000,34800
15,0,1582,2014,106700,37990
15,0,1582,2015,133700,46500
15,0,1582,2015,196500,36800
15,0,1582,2018,119692,54899
15,1,1591,2015,170000,41900
15,0,1396,2017,86000,45250
15,1,1396,2013,137000,37900
15,1,1591,2012,210648,32500
15,0,1582,2013,154700,37600
15,1,1396,2014,89000,31500
15,0,1396,2017,143700,39900
15,0,1582,2014,173200,35900
15,1,1591,2012,112000,41700
15,0,1582,2013,184000,32900
15,0,1396,2013,149000,29900
15,0,1582,2015,244000,29300
15,1,1591,2012,82000,47500
15,0,1582,2014,131400,42500
15,1,1591,2017,101000,52900
15,1,1591,2018,152000,54900
15,0,1396,2018,143138,44900
15,0,1582,2015,160348,37900
15,1,1591,2015,135560,43900
15,1,1591,2016,133047,49889
15,0,1396,2018,101000,52800
15,0,1582,2015,89000,39900
15,1,1591,2014,174000,37900
15,1,1368,2017,187443,35400
15,1,1591,2013,200000,29990
15,0,1582,2017,171035,40000
15,0,1582,2014,187227,30000
15,0,1582,2013,220000,30900
15,1,1591,2013,152900,39900
15,0,1396,2013,157000,32500
15,2,1396,2015,237000,27600
15,0,1582,2017,220000,33900
15,1,1591,2014,195000,40999
15,1,1396,2013,193000,34000
15,0,1582,2014,150000,36999
15,1,1396,2013,117825,36900
15,0,1582,2016,150000,47900
15,0,1582,2014,178388,33990
15,1,1396,2013,109000,32600
15,0,1396,2017,146644,39900
15,0,1396,2018,95632,47900
15,1,1396,2013,151000,29900
15,0,1582,2018,219000,41900
15,0,1582,2018,223000,41900
15,0,1396,2017,105263,42900
15,1,1396,2015,163700,37900
15,1,1368,2016,90159,49900
15,1,1396,2013,75000,38700
15,1,1591,2013,66839,39900
15,0,1396,2014,180000,31900
15,0,1582,2018,190000,39999
15,0,1396,2014,176274,30900
15,1,1396,2013,156000,27901
15,0,1582,2016,110000,38800
15,1,1591,2014,129000,47900
15,1,1396,2015,61330,38800
15,1,1591,2013,169860,37500
15,0,1582,2015,249000,35900
15,0,1582,2012,242764,35000
15,2,1591,2015,136300,44800
15,0,1396,2018,118362,45900
15,1,1591,2012,165000,33500
15,1,1591,2014,79234,47500
15,0,1582,2015,150000,39800
15,1,1591,2017,41000,49900
15,1,1368,2016,178000,45900
15,0,1582,2015,165000,34900
15,0,1396,2014,90000,33500
15,1,1368,2019,64080,63900
15,0,1396,2017,171519,38889
15,2,1396,2013,179264,32900
15,1,1591,2013,157129,33900
15,1,1591,2014,116111,53900
15,1,1591,2012,181000,33900
15,0,1396,2012,76900,29999
15,0,1582,2014,140364,36900
15,0,1582,2014,174000,33900
15,1,1591,2015,87432,49900
15,0,1396,2018,90000,45600
15,2,1396,2015,202700,34500
15,0,1582,2013,165000,38900
15,1,1591,2011,127000,24900
15,1,1368,2016,41400,45500
15,0,1582,2018,175872,44900
15,1,1591,2016,55000,65000
15,1,1591,2014,168000,55000
15,1,1591,2014,198000,32999
15,1,1368,2015,160099,42900
15,1,1591,2017,53000,58700
15,1,1396,2014,88000,34900
15,0,1396,2016,47100,48900
15,0,1582,2015,44000,38700
15,0,1582,2012,149000,32900
15,1,1396,2015,167000,41800
15,1,1396,2017,134389,57500
15,0,1582,2016,125000,58900
15,1,1591,2016,150663,52300
15,1,1396,2013,89600,35700
15,0,1582,2015,239000,29700
15,0,1582,2014,177000,36800
15,0,1396,2014,246351,28500
15,1,1368,2017,83000,47777
15,0,1582,2017,92000,41800
15,0,1396,2013,153000,29999
15,1,1591,2012,46852,46900
15,0,1582,2012,154326,29900
15,0,1582,2015,108000,36800
15,0,1582,2013,148000,34900
15,0,1582,2013,249854,30900
15,0,1582,2016,148668,49900
15,1,1591,2016,161100,52900
15,0,1582,2017,72700,53900
15,1,1396,2015,162000,38900
15,0,1582,2014,169285,34990
15,0,1582,2016,184340,48000
15,0,1396,2016,79000,35500
15,0,1582,2017,111000,48900
15,0,1396,2017,150176,35900
15,0,1396,2018,172048,39900
15,1,1600,2012,221000,30900
15,1,1396,2014,33000,44900
15,0,1582,2015,210522,31900
15,1,1396,2012,189000,28900
15,0,1396,2013,129000,34900
15,0,1582,2017,166293,43900
15,0,1582,2017,102275,55900
15,0,1582,2017,142600,47500
15,0,1582,2012,153607,32700
15,1,1368,2017,124000,49900
15,0,1582,2013,128000,34900
15,2,1396,2015,167797,40467
15,0,1582,2016,127300,36500
15,1,1368,2016,123000,38900
15,0,1582,2018,197000,41901
15,0,1582,2012,147000,31900
15,1,1591,2013,153000,36900
15,0,1582,2012,228500,26900
15,1,1591,2013,136288,33999
15,0,1582,2013,109000,29500
15,0,1582,2015,128000,31000
15,0,1396,2013,167447,28300
15,0,1582,2018,85200,59900
15,1,1591,2015,62663,56949
15,1,1591,2015,79900,41555
